payment_key,order_key,payment_type,payment_installments,payment_value
81249,7398,credit_card,4,42.00
81250,89317,credit_card,1,79.10
81251,69174,credit_card,2,273.22
81252,82517,credit_card,3,134.58
81253,47702,boleto,1,67.82
81254,54254,credit_card,8,227.48
81255,42081,credit_card,1,32.43
81256,25652,voucher,1,41.67
81257,82455,credit_card,3,142.50
81258,39309,boleto,1,169.09
81259,71808,credit_card,1,155.01
81260,24893,voucher,1,423.96
81261,12839,boleto,1,592.18
81262,17317,boleto,1,129.19
81263,97363,boleto,1,104.37
81264,40617,voucher,1,5.14
81265,8118,credit_card,3,240.82
81266,6512,debit_card,1,100.35
81267,97984,credit_card,10,616.55
81268,37753,credit_card,1,58.17
81269,14569,boleto,1,364.44
81270,70321,credit_card,6,68.18
81271,6392,credit_card,2,146.40
81272,62769,credit_card,10,1724.04
81273,83901,credit_card,3,284.20
81274,70570,credit_card,8,405.35
81275,29343,credit_card,3,31.59
81276,84815,credit_card,1,226.70
81277,88693,boleto,1,117.94
81278,29665,credit_card,4,119.08
81279,62138,boleto,1,55.78
81280,13442,credit_card,4,359.85
81281,85604,credit_card,10,118.24
81282,29127,credit_card,7,75.68
81283,87800,credit_card,2,58.22
81284,43807,credit_card,3,67.49
81285,29846,credit_card,2,43.46
81286,99038,credit_card,1,52.19
81287,3725,voucher,1,54.65
81288,33595,credit_card,6,66.42
81289,75447,credit_card,1,104.99
81290,14723,debit_card,1,166.92
81291,5740,credit_card,4,113.34
81292,70376,boleto,1,157.32
81293,97625,credit_card,2,115.72
81294,83679,credit_card,2,60.05
81295,16132,credit_card,1,197.20
81296,74862,credit_card,4,99.90
81297,11125,credit_card,1,56.01
81298,77477,credit_card,2,73.34
81299,91602,credit_card,1,24.33
81300,4987,boleto,1,157.32
81301,33201,credit_card,2,71.24
81302,91299,voucher,1,53.93
81303,23040,credit_card,1,112.14
81304,25540,boleto,1,136.27
81305,65580,credit_card,10,463.75
81306,90634,credit_card,1,98.26
81307,5729,credit_card,1,42.78
81308,23085,debit_card,1,77.57
81309,37451,credit_card,5,57.13
81310,72193,boleto,1,238.69
81311,72914,credit_card,1,64.23
81312,66410,credit_card,3,76.66
81313,56624,boleto,1,35.40
81314,28359,credit_card,8,90.66
81315,59337,debit_card,1,86.40
81316,70959,credit_card,10,195.94
81317,37680,credit_card,3,75.16
81318,20482,boleto,1,361.64
81319,16591,credit_card,3,658.30
81320,78718,credit_card,2,41.03
81321,5442,credit_card,10,176.16
81322,19802,credit_card,1,39.09
81323,50369,credit_card,8,158.51
81324,69485,credit_card,1,53.48
81325,96697,credit_card,1,57.73
81326,3474,credit_card,3,246.82
81327,78043,debit_card,1,82.98
81328,19471,credit_card,1,66.23
81329,89544,credit_card,1,62.61
81330,98445,credit_card,3,129.53
81331,11973,credit_card,2,134.48
81332,2389,credit_card,5,80.20
81333,35695,credit_card,2,167.62
81334,520,credit_card,1,42.69
81335,33342,credit_card,1,57.79
81336,70618,voucher,1,3.72
81337,6534,credit_card,1,96.96
81338,66875,boleto,1,151.60
81339,97275,credit_card,9,450.53
81340,25047,credit_card,1,123.40
81341,30749,credit_card,10,612.54
81342,10350,credit_card,2,135.08
81343,42087,boleto,1,47.90
81344,30588,boleto,1,87.90
81345,55706,credit_card,2,126.93
81346,31533,voucher,1,34.31
81347,21852,boleto,1,47.75
81348,37532,credit_card,13,137.04
81349,82211,credit_card,1,59.05
81350,99001,credit_card,6,80.84
81351,83911,credit_card,7,155.62
81352,84167,boleto,1,64.55
81353,74890,credit_card,1,29.77
81354,2562,credit_card,10,148.06
81355,50057,credit_card,10,146.46
81356,32802,credit_card,2,28.26
81357,11626,credit_card,6,245.66
81358,72149,boleto,1,41.29
81359,46791,credit_card,2,115.80
81360,55013,credit_card,1,29.47
81361,78768,credit_card,5,290.74
81362,27368,credit_card,3,83.41
81363,727,credit_card,3,35.09
81364,55591,boleto,1,56.85
81365,37345,credit_card,1,107.19
81366,53262,credit_card,1,42.00
81367,58733,credit_card,1,67.44
81368,28815,credit_card,6,94.61
81369,9021,credit_card,7,79.65
81370,45311,credit_card,2,21.77
81371,740,credit_card,1,89.36
81372,64128,credit_card,4,542.81
81373,55849,credit_card,1,24.39
81374,27182,credit_card,1,89.17
81375,58895,boleto,1,54.62
81376,41768,credit_card,1,37.37
81377,49433,boleto,1,43.83
81378,12472,credit_card,8,121.14
81379,85556,boleto,1,121.04
81380,8400,credit_card,3,253.88
81381,57990,credit_card,2,62.00
81382,16160,credit_card,1,88.72
81383,99045,voucher,1,126.29
81384,9711,credit_card,10,421.35
81385,90580,credit_card,1,45.49
81386,66490,credit_card,4,40.59
81387,88657,credit_card,1,121.51
81388,61218,boleto,1,309.73
81389,18986,credit_card,2,115.81
81390,33821,credit_card,1,50.00
81391,87955,credit_card,1,32.78
81392,66697,credit_card,4,44.99
81393,92339,credit_card,2,62.01
81394,43478,credit_card,3,83.96
81395,78353,boleto,1,102.48
81396,96700,credit_card,2,109.35
81397,87213,credit_card,3,73.34
81398,37498,boleto,1,135.62
81399,50547,boleto,1,146.58
81400,63148,credit_card,2,52.23
81401,50124,credit_card,3,105.57
81402,61757,credit_card,4,138.96
81403,48556,credit_card,1,20.86
81404,79585,credit_card,4,221.64
81405,13908,credit_card,12,125.42
81406,74551,credit_card,3,64.42
81407,75374,boleto,1,76.62
81408,859,voucher,1,20.00
81409,67988,credit_card,1,474.99
81410,55952,credit_card,1,259.79
81411,55305,credit_card,1,46.22
81412,7763,credit_card,10,321.38
81413,90054,credit_card,2,128.01
81414,63835,boleto,1,84.64
81415,42544,credit_card,4,46.76
81416,2984,credit_card,1,95.31
81417,75635,credit_card,4,41.00
81418,12457,boleto,1,67.62
81419,48297,boleto,1,149.78
81420,76013,boleto,1,53.58
81421,57524,credit_card,3,98.23
81422,21714,credit_card,2,168.06
81423,9502,credit_card,1,35.18
81424,69053,boleto,1,80.81
81425,86728,credit_card,1,291.37
81426,73432,boleto,1,31.00
81427,126,credit_card,10,142.16
81428,26800,credit_card,1,58.37
81429,33225,boleto,1,109.72
81430,70241,credit_card,1,31.13
81431,56695,credit_card,1,157.24
81432,97488,credit_card,8,166.78
81433,54181,boleto,1,166.69
81434,61854,credit_card,1,67.68
81435,41608,credit_card,1,1118.05
81436,13076,boleto,1,163.50
81437,66433,boleto,1,247.02
81438,16246,credit_card,2,241.76
81439,85952,credit_card,1,143.86
81440,21414,boleto,1,468.81
81441,84883,credit_card,1,75.72
81442,74145,credit_card,4,148.06
81443,58666,credit_card,10,105.28
81444,29347,credit_card,1,146.50
81445,9960,credit_card,3,157.77
81446,34697,credit_card,4,87.17
81447,70606,credit_card,2,50.79
81448,80402,credit_card,3,73.47
81449,3515,credit_card,8,233.63
81450,59203,credit_card,1,52.85
81451,30498,boleto,1,71.71
81452,24905,credit_card,1,81.24
81453,41967,credit_card,5,118.35
81454,85891,credit_card,1,82.70
81455,81746,credit_card,1,65.10
81456,93827,credit_card,1,43.88
81457,48625,boleto,1,166.43
81458,40095,credit_card,3,146.16
81459,16060,credit_card,4,270.13
81460,87190,credit_card,4,41.42
81461,44219,boleto,1,60.09
81462,80634,credit_card,10,361.20
81463,89736,credit_card,1,50.00
81464,95384,credit_card,1,65.89
81465,45429,boleto,1,227.12
81466,13614,credit_card,5,220.81
81467,62473,credit_card,3,109.23
81468,86617,boleto,1,65.13
81469,17835,credit_card,1,128.31
81470,38156,credit_card,2,116.94
81471,28361,credit_card,8,85.14
81472,21060,credit_card,1,59.31
81473,96783,credit_card,1,28.29
81474,66521,credit_card,8,252.79
81475,96920,credit_card,4,125.52
81476,74691,boleto,1,172.14
81477,48896,credit_card,1,198.51
81478,48942,credit_card,4,45.08
81479,39929,credit_card,1,106.50
81480,44296,credit_card,1,27.37
81481,78632,boleto,1,52.52
81482,55405,credit_card,1,142.70
81483,86737,voucher,1,237.07
81484,27408,debit_card,1,103.86
81485,74772,credit_card,3,77.75
81486,92508,credit_card,3,148.17
81487,68986,credit_card,3,183.60
81488,87726,credit_card,1,365.38
81489,6900,credit_card,1,24.09
81490,84371,credit_card,3,490.79
81491,64279,credit_card,10,357.12
81492,17579,credit_card,2,77.57
81493,18344,credit_card,1,48.42
81494,63511,credit_card,5,119.39
81495,79414,debit_card,1,36.78
81496,11139,credit_card,2,28.02
81497,94374,credit_card,2,118.35
81498,58083,credit_card,8,733.53
81499,85864,boleto,1,62.08
81500,23990,credit_card,4,72.43
81501,63501,credit_card,3,38.09
81502,24053,boleto,1,35.93
81503,10514,credit_card,1,96.80
81504,35929,credit_card,3,66.73
81505,50848,credit_card,10,226.42
81506,44416,credit_card,4,208.05
81507,20195,credit_card,3,144.66
81508,20682,credit_card,1,167.52
81509,92373,credit_card,1,112.09
81510,59745,boleto,1,188.51
81511,49990,credit_card,1,44.26
81512,16528,credit_card,2,74.00
81513,47014,credit_card,1,138.73
81514,12765,credit_card,6,123.67
81515,58043,credit_card,4,86.80
81516,83733,credit_card,3,137.99
81517,64038,voucher,1,50.00
81518,63833,voucher,1,100.00
81519,54132,credit_card,1,70.38
81520,24158,credit_card,8,143.91
81521,66057,credit_card,1,23.52
81522,85681,boleto,1,35.77
81523,43868,boleto,1,38.04
81524,37155,credit_card,1,382.92
81525,87045,credit_card,1,24.34
81526,77665,debit_card,1,118.32
81527,3573,boleto,1,195.42
81528,21479,credit_card,1,767.10
81529,43872,boleto,1,43.10
81530,63434,credit_card,8,759.20
81531,78193,credit_card,1,98.50
81532,72010,credit_card,1,6.66
81533,27192,boleto,1,112.02
81534,1473,credit_card,8,81.72
81535,83105,credit_card,6,155.15
81536,21371,boleto,1,90.18
81537,59522,credit_card,1,43.52
81538,38028,voucher,1,61.86
81539,69054,credit_card,5,553.38
81540,66051,credit_card,4,82.66
81541,51415,credit_card,4,121.60
81542,27875,credit_card,2,92.73
81543,95237,credit_card,1,73.83
81544,59717,boleto,1,117.80
81545,54231,credit_card,4,51.62
81546,12295,credit_card,3,172.40
81547,79238,boleto,1,103.93
81548,61253,credit_card,4,276.07
81549,78528,credit_card,10,219.35
81550,23401,boleto,1,66.01
81551,85796,credit_card,1,43.88
81552,76625,credit_card,4,93.32
81553,26679,credit_card,1,62.82
81554,60795,credit_card,1,28.00
81555,46415,voucher,1,8.90
81556,75358,credit_card,10,203.91
81557,88180,voucher,1,50.43
81558,7606,credit_card,6,97.20
81559,67610,credit_card,2,56.63
81560,73288,voucher,1,65.84
81561,63731,credit_card,1,33.34
81562,52357,credit_card,2,34.53
81563,75746,boleto,1,65.98
81564,63677,credit_card,5,59.93
81565,18626,boleto,1,144.78
81566,4425,credit_card,10,378.08
81567,32786,credit_card,1,165.75
81568,68755,credit_card,6,111.98
81569,72797,credit_card,2,141.48
81570,69341,credit_card,8,558.43
81571,81068,boleto,1,148.06
81572,47567,credit_card,8,195.91
81573,49355,credit_card,8,820.68
81574,98438,credit_card,1,52.78
81575,60782,credit_card,1,88.90
81576,73549,boleto,1,40.76
81577,5966,credit_card,1,573.18
81578,39835,credit_card,1,78.65
81579,84784,boleto,1,260.36
81580,86515,credit_card,1,106.06
81581,41802,debit_card,1,41.26
81582,68978,credit_card,1,160.81
81583,53036,credit_card,8,186.43
81584,7695,voucher,1,2.89
81585,18657,credit_card,4,96.80
81586,71231,credit_card,1,81.70
81587,80914,credit_card,1,3602.47
81588,23845,voucher,1,50.76
81589,79669,credit_card,1,46.13
81590,82565,credit_card,8,145.88
81591,80617,credit_card,1,88.00
81592,29168,credit_card,2,93.28
81593,81177,boleto,1,93.99
81594,75531,voucher,1,19.07
81595,75530,credit_card,3,72.39
81596,34295,credit_card,2,106.87
81597,16864,boleto,1,267.50
81598,28416,credit_card,3,152.66
81599,96160,credit_card,6,100.33
81600,42919,credit_card,7,124.96
81601,7648,credit_card,2,36.78
81602,17678,credit_card,2,258.00
81603,14824,boleto,1,108.20
81604,19759,credit_card,1,93.57
81605,18101,credit_card,3,294.33
81606,36374,credit_card,3,209.21
81607,3510,credit_card,5,58.94
81608,744,credit_card,4,54.10
81609,5419,credit_card,3,86.58
81610,44680,credit_card,1,100.59
81611,90980,credit_card,10,215.01
81612,96605,voucher,1,56.72
81613,72599,credit_card,5,57.00
81614,78610,credit_card,1,434.95
81615,17681,boleto,1,44.50
81616,94372,credit_card,7,87.32
81617,13109,boleto,1,40.09
81618,63794,credit_card,4,264.30
81619,53573,credit_card,1,30.22
81620,26730,credit_card,2,134.59
81621,89513,credit_card,8,160.21
81622,81801,credit_card,10,201.29
81623,54110,credit_card,1,134.05
81624,40922,credit_card,2,175.64
81625,30732,credit_card,10,155.14
81626,64829,boleto,1,104.28
81627,52586,credit_card,3,103.13
81628,12552,credit_card,3,97.80
81629,16984,credit_card,2,55.60
81630,95298,credit_card,10,201.45
81631,46086,credit_card,1,152.16
81632,64602,credit_card,3,37.38
81633,48409,credit_card,4,146.94
81634,60143,credit_card,1,170.48
81635,95055,boleto,1,54.74
81636,87771,boleto,1,86.90
81637,30066,credit_card,1,77.57
81638,29526,credit_card,1,91.86
81639,65622,credit_card,3,37.47
81640,22555,credit_card,1,106.85
81641,16485,credit_card,1,27.78
81642,71968,credit_card,3,1159.65
81643,98951,boleto,1,37.84
81644,63803,credit_card,1,54.04
81645,44132,credit_card,6,153.01
81646,84576,credit_card,7,2094.44
81647,5155,credit_card,1,46.84
81648,81182,boleto,1,107.02
81649,94409,credit_card,1,31.38
81650,16664,credit_card,1,119.85
81651,51868,voucher,1,10.93
81652,19593,voucher,1,95.21
81653,59953,voucher,1,50.00
81654,55189,credit_card,2,46.69
81655,2366,voucher,1,8.42
81656,22177,credit_card,5,330.65
81657,31364,credit_card,1,29.69
81658,2845,voucher,1,9.39
81659,47023,credit_card,1,93.66
81660,90926,credit_card,10,163.69
81661,29747,credit_card,3,264.92
81662,86882,credit_card,1,29.84
81663,46264,boleto,1,141.53
81664,81233,credit_card,3,867.95
81665,65088,boleto,1,76.86
81666,12429,credit_card,4,180.21
81667,82708,credit_card,3,163.73
81668,89967,boleto,1,86.97
81669,17546,boleto,1,117.93
81670,96861,boleto,1,98.79
81671,90137,credit_card,1,53.95
81672,97787,boleto,1,25.39
81673,36418,boleto,1,56.63
81674,44201,boleto,1,401.26
81675,32278,credit_card,1,41.07
81676,87543,credit_card,4,96.71
81677,22411,credit_card,3,70.27
81678,95120,credit_card,6,197.48
81679,79723,credit_card,1,31.27
81680,80596,credit_card,1,56.50
81681,93428,debit_card,1,44.09
81682,54717,credit_card,2,51.60
81683,84643,boleto,1,193.51
81684,44529,credit_card,2,86.15
81685,64635,credit_card,2,156.75
81686,74063,credit_card,2,141.50
81687,94521,debit_card,1,88.49
81688,40280,credit_card,3,107.82
81689,47146,credit_card,10,161.01
81690,51497,credit_card,10,193.72
81691,19094,credit_card,1,34.00
81692,47158,boleto,1,77.06
81693,99183,boleto,1,154.81
81694,15167,boleto,1,23.29
81695,82066,credit_card,6,60.09
81696,60440,boleto,1,123.18
81697,2808,credit_card,2,193.98
81698,18540,credit_card,1,95.65
81699,69120,credit_card,1,198.46
81700,68063,boleto,1,198.08
81701,53062,boleto,1,298.20
81702,47326,credit_card,2,107.46
81703,38012,boleto,1,139.98
81704,14657,credit_card,3,201.37
81705,84328,boleto,1,59.37
81706,24746,credit_card,1,31.75
81707,17841,credit_card,2,77.65
81708,85841,credit_card,2,48.36
81709,43837,credit_card,1,37.86
81710,96663,credit_card,1,39.46
81711,61249,boleto,1,203.90
81712,92316,voucher,1,50.00
81713,70152,boleto,1,180.67
81714,74122,boleto,1,184.84
81715,78531,credit_card,1,172.53
81716,63276,credit_card,1,32.38
81717,35970,credit_card,2,142.10
81718,62160,boleto,1,68.02
81719,35231,credit_card,4,164.24
81720,8379,credit_card,2,139.52
81721,34584,credit_card,3,297.39
81722,86046,credit_card,1,135.72
81723,20145,credit_card,3,67.52
81724,19769,credit_card,1,161.51
81725,40746,credit_card,10,197.53
81726,83000,boleto,1,93.21
81727,40195,boleto,1,148.86
81728,64263,credit_card,10,667.56
81729,37633,credit_card,2,130.26
81730,92203,voucher,1,20.00
81731,3630,credit_card,2,210.20
81732,70756,credit_card,10,102.38
81733,2547,credit_card,1,27.48
81734,11660,credit_card,1,163.79
81735,7375,boleto,1,243.36
81736,68865,credit_card,8,86.15
81737,97405,credit_card,3,33.56
81738,77361,credit_card,1,153.09
81739,13967,credit_card,4,95.96
81740,46247,credit_card,10,129.48
81741,32084,credit_card,1,95.23
81742,49585,credit_card,10,1061.76
81743,97233,credit_card,2,58.17
81744,87298,credit_card,3,132.59
81745,75801,credit_card,10,188.92
81746,87107,boleto,1,73.91
81747,54988,credit_card,2,457.22
81748,46747,boleto,1,307.86
81749,29280,credit_card,2,222.35
81750,69297,credit_card,6,69.12
81751,4685,credit_card,5,75.68
81752,13395,boleto,1,75.68
81753,56895,credit_card,1,23.77
81754,7640,debit_card,1,101.25
81755,22199,credit_card,1,62.88
81756,13238,credit_card,3,213.73
81757,48059,credit_card,6,206.76
81758,54495,credit_card,3,59.31
81759,24641,credit_card,5,551.15
81760,27565,credit_card,3,31.91
81761,32221,credit_card,3,85.81
81762,13494,credit_card,9,111.42
81763,46075,credit_card,4,215.25
81764,75995,credit_card,3,151.34
81765,46370,boleto,1,45.74
81766,29167,credit_card,3,58.69
81767,51218,credit_card,4,47.75
81768,38978,credit_card,1,17.22
81769,43294,credit_card,3,65.10
81770,90522,credit_card,1,37.09
81771,58478,credit_card,1,36.55
81772,32164,credit_card,1,283.91
81773,90210,credit_card,4,44.59
81774,68246,credit_card,6,127.60
81775,35023,credit_card,3,300.25
81776,33365,credit_card,1,47.27
81777,32281,credit_card,1,51.13
81778,33751,debit_card,1,77.89
81779,32734,boleto,1,162.88
81780,17492,voucher,1,30.00
81781,74175,credit_card,3,49.27
81782,93528,credit_card,4,73.90
81783,92968,credit_card,2,117.94
81784,63777,credit_card,1,34.78
81785,53294,credit_card,1,92.57
81786,85167,credit_card,4,456.28
81787,19410,credit_card,10,458.24
81788,16017,credit_card,4,90.17
81789,59818,credit_card,3,37.78
81790,79046,credit_card,10,207.22
81791,44687,credit_card,8,183.75
81792,60176,boleto,1,37.06
81793,1141,boleto,1,158.38
81794,65327,boleto,1,165.80
81795,92109,credit_card,1,121.31
81796,80349,credit_card,1,106.78
81797,52219,credit_card,4,203.22
81798,38014,boleto,1,96.52
81799,83833,credit_card,3,353.75
81800,1391,credit_card,3,238.08
81801,35640,credit_card,1,77.95
81802,58486,credit_card,3,370.93
81803,29764,credit_card,1,55.13
81804,95474,debit_card,1,53.00
81805,49856,boleto,1,218.03
81806,13918,credit_card,1,37.77
81807,22,credit_card,4,88.90
81808,28192,boleto,1,202.63
81809,87471,boleto,1,63.13
81810,75352,credit_card,4,136.51
81811,94612,credit_card,6,163.81
81812,38694,credit_card,3,100.51
81813,89629,credit_card,2,98.10
81814,31504,credit_card,1,132.25
81815,6003,credit_card,1,76.08
81816,23181,credit_card,8,262.27
81817,91768,credit_card,1,89.36
81818,68434,credit_card,1,98.14
81819,38622,credit_card,1,247.51
81820,83295,credit_card,1,19.08
81821,79442,boleto,1,203.08
81822,2254,credit_card,1,82.27
81823,88482,boleto,1,126.87
81824,81606,credit_card,4,105.94
81825,59489,credit_card,3,144.58
81826,70005,credit_card,1,176.75
81827,50879,credit_card,1,69.49
81828,45802,credit_card,1,107.36
81829,89154,credit_card,2,29.41
81830,27340,credit_card,6,156.92
81831,82625,credit_card,8,233.42
81832,93355,credit_card,1,56.78
81833,73688,credit_card,10,104.85
81834,26915,credit_card,2,111.64
81835,9109,credit_card,1,46.29
81836,95986,credit_card,8,226.24
81837,9987,boleto,1,69.62
81838,37151,credit_card,2,58.40
81839,44958,credit_card,8,184.58
81840,22970,credit_card,4,208.07
81841,34996,credit_card,3,87.17
81842,19879,boleto,1,56.16
81843,990,credit_card,10,617.69
81844,92010,boleto,1,65.71
81845,73155,boleto,1,102.03
81846,38300,credit_card,1,84.36
81847,47016,credit_card,6,1250.81
81848,48999,credit_card,5,181.79
81849,53968,credit_card,2,76.95
81850,74990,credit_card,1,45.54
81851,94104,credit_card,3,211.40
81852,70941,credit_card,3,107.78
81853,82289,voucher,1,215.89
81854,51239,credit_card,1,115.46
81855,97127,credit_card,2,176.11
81856,54360,credit_card,4,404.05
